id,product_id,order_id,unitPrice,quantity
5192,31,1118,100000,2
5193,17,1118,5000,1
5194,26,1118,400000,3
5195,6,1118,10000,3
5196,11,1119,10000,3
5197,41,1119,50000,1
5198,37,1119,10000,2
5199,1,1119,40000,1
5200,25,1119,150,1
5201,19,1119,750,2
5202,19,1119,750,3
5203,26,1119,400000,2
5204,41,1121,50000,1
5205,8,1121,50000,3
5206,21,1121,1500,2
5207,22,1121,500,3
5208,50,1121,40000,2
5209,45,1121,20000,2
5210,6,1121,10000,3
5211,29,1121,200000,2
5212,24,1121,200,3
5213,34,1121,70000,2
5214,37,1122,10000,2
5215,44,1122,20000,2
5216,46,1122,100000,2
5217,16,1123,3000,2
5218,30,1123,300000,1
5219,26,1123,400000,3
5220,44,1124,20000,2
5221,6,1124,10000,2
5222,13,1124,5000,3
5223,20,1124,2000,3
5224,22,1124,500,2
5225,23,1124,1000,3
5226,19,1125,750,3
5227,46,1125,100000,2
5228,1,1125,40000,2
5229,44,1125,20000,3
5230,41,1126,50000,3
5231,12,1127,8000,3
5232,30,1127,300000,2
5233,17,1127,5000,2
5234,28,1127,50000,1
5235,18,1127,3000,2
5236,31,1127,100000,2
5237,43,1127,30000,2
5238,42,1128,70000,3
5239,3,1128,100000,2
5240,11,1129,10000,1
5241,43,1129,30000,3
5242,41,1129,50000,2
5243,28,1130,50000,1
5244,27,1130,100000,3
5245,9,1130,15000,3
5246,40,1130,10000,1
5247,24,1130,200,1
5248,6,1130,10000,3
5249,20,1131,2000,2
5250,8,1131,50000,1
5251,26,1131,400000,1
5252,22,1131,500,2
5253,48,1131,100000,2
5254,37,1132,10000,1
5255,20,1132,2000,3
5256,36,1132,15000,3
5257,12,1132,8000,1
5258,21,1132,1500,3
5259,32,1133,60000,2
5260,32,1133,60000,3
5261,2,1133,35000,3
5262,34,1133,70000,3
5263,38,1133,8000,2
5264,31,1133,100000,3
5265,5,1133,50000,3
5266,20,1134,2000,3
5267,45,1134,20000,3
5268,28,1134,50000,3
5269,29,1134,200000,1
5270,25,1134,150,3
5271,20,1134,2000,1
5272,26,1135,400000,2
5273,45,1135,20000,1
5274,44,1135,20000,2
5275,41,1135,50000,1
5276,24,1136,200,3
5277,24,1136,200,3
5278,34,1136,70000,1
5279,30,1136,300000,2
5280,21,1136,1500,1
5281,8,1136,50000,3
5282,21,1136,1500,3
5283,8,1136,50000,2
5284,40,1137,10000,2
5285,17,1137,5000,1
5286,28,1137,50000,3
5287,42,1137,70000,2
5288,45,1137,20000,2
5289,7,1137,30000,1
5290,24,1138,200,2
5291,1,1138,40000,2
5292,27,1138,100000,1
5293,2,1138,35000,3
5294,48,1138,100000,3
5295,5,1139,50000,1
5296,11,1139,10000,3
5297,15,1139,4000,2
5298,9,1139,15000,3
5299,36,1139,15000,1
5300,48,1139,100000,3
5301,47,1139,30000,3
5302,40,1139,10000,2
5303,13,1139,5000,3
5304,45,1140,20000,1
5305,6,1140,10000,3
5306,1,1140,40000,3
5307,2,1140,35000,2
5308,19,1140,750,2
5309,16,1140,3000,1
5310,23,1140,1000,3
5311,46,1141,100000,1
5312,1,1141,40000,3
5313,36,1141,15000,1
5314,20,1142,2000,1
5315,10,1142,30000,1
5316,33,1142,100000,3
5317,1,1142,40000,2
5318,32,1143,60000,2
5319,2,1143,35000,3
5320,34,1143,70000,1
5321,20,1143,2000,2
5322,12,1144,8000,1
5323,28,1144,50000,2
5324,9,1144,15000,2
5325,5,1144,50000,2
5326,13,1144,5000,2
5327,33,1144,100000,2
5328,15,1145,4000,1
5329,47,1145,30000,3
5330,3,1145,100000,3
5331,36,1146,15000,1
5332,8,1146,50000,2
5333,31,1147,100000,1
5334,4,1148,20000,2
5335,23,1149,1000,2
5336,22,1149,500,3
5337,11,1149,10000,2
5338,19,1150,750,2
5339,15,1150,4000,2
5340,17,1150,5000,1
5341,18,1151,3000,3
5342,42,1151,70000,3
5343,30,1151,300000,3
5344,27,1152,100000,1
5345,34,1152,70000,3
5346,47,1152,30000,1
5347,35,1153,60000,2
5348,39,1153,7000,1
5349,4,1153,20000,1
5350,26,1153,400000,1
5351,44,1153,20000,2
5352,33,1153,100000,1
5353,36,1153,15000,2
5354,3,1155,100000,1
5355,15,1155,4000,3
5356,47,1155,30000,2
5357,28,1155,50000,3
5358,41,1156,50000,1
5359,16,1156,3000,2
5360,24,1156,200,3
5361,45,1156,20000,2
5362,42,1156,70000,2
5363,16,1157,3000,2
5364,8,1157,50000,1
5365,16,1157,3000,2
5366,24,1158,200,2
5367,17,1158,5000,2
5368,49,1158,500000,3
5369,19,1159,750,1
5370,10,1159,30000,2
5371,36,1159,15000,3
5372,3,1159,100000,2
5373,50,1159,40000,3
5374,19,1159,750,2
5375,32,1159,60000,2
5376,48,1160,100000,2
5377,30,1160,300000,1
5378,3,1160,100000,1
5379,22,1161,500,2
5380,20,1161,2000,1
5381,34,1161,70000,2
5382,21,1161,1500,3
5383,46,1161,100000,2
5384,25,1161,150,1
5385,15,1162,4000,1
5386,25,1162,150,3
5387,44,1162,20000,3
5388,4,1163,20000,3
5389,32,1163,60000,2
5390,8,1163,50000,1
5391,44,1163,20000,2
5392,12,1163,8000,3
5393,47,1163,30000,2
5394,1,1164,40000,3
5395,45,1164,20000,3
5396,32,1164,60000,2
5397,33,1164,100000,3
5398,47,1164,30000,3
5399,22,1165,500,3
5400,12,1165,8000,3
5401,21,1165,1500,2
5402,44,1165,20000,3
5403,24,1166,200,1
5404,13,1166,5000,2
5405,1,1167,40000,2
5406,35,1167,60000,3
5407,11,1167,10000,2
5408,1,1167,40000,2
5409,48,1167,100000,1
5410,8,1167,50000,1
5411,9,1167,15000,3
5412,37,1168,10000,3
5413,17,1168,5000,1
5414,9,1168,15000,1
5415,45,1168,20000,2
5416,11,1168,10000,3
5417,23,1168,1000,2
5418,14,1169,3000,3
5419,27,1169,100000,1
5420,3,1169,100000,2
5421,12,1169,8000,1
5422,45,1169,20000,2
5423,16,1170,3000,1
5424,25,1170,150,2
5425,48,1170,100000,3
5426,37,1170,10000,1
5427,12,1170,8000,1
5428,38,1171,8000,3
5429,18,1171,3000,2
5430,22,1171,500,3
5431,23,1171,1000,1
5432,36,1171,15000,1
5433,46,1172,100000,3
5434,33,1172,100000,3
5435,11,1172,10000,1
5436,46,1172,100000,2
5437,23,1173,1000,3
5438,5,1173,50000,2
5439,27,1173,100000,2
5440,7,1173,30000,1
5441,45,1173,20000,1
5442,8,1174,50000,2
5443,39,1174,7000,1
5444,3,1174,100000,1
5445,17,1174,5000,3
5446,17,1174,5000,3
5447,41,1175,50000,3
5448,25,1175,150,1
5449,24,1176,200,3
5450,43,1176,30000,3
5451,5,1176,50000,3
5452,39,1176,7000,2
5453,44,1176,20000,2
5454,41,1176,50000,3
5455,37,1176,10000,1
5456,10,1177,30000,1
5457,29,1177,200000,2
5458,20,1178,2000,2
5459,36,1178,15000,2
5460,16,1178,3000,2
5461,44,1179,20000,1
5462,15,1179,4000,3
5463,17,1179,5000,1
5464,16,1179,3000,3
5465,15,1179,4000,3
5466,21,1179,1500,3
5467,10,1179,30000,2
5468,2,1180,35000,1
5469,8,1180,50000,1
5470,19,1180,750,3
5471,20,1180,2000,1
5472,43,1180,30000,1
5473,49,1181,500000,2
5474,48,1181,100000,2
5475,48,1181,100000,2
5476,2,1181,35000,1
5477,16,1182,3000,3
5478,10,1182,30000,1
5479,6,1182,10000,1
5480,47,1183,30000,1
5481,24,1183,200,1
5482,47,1183,30000,1
5483,6,1183,10000,3
5484,29,1183,200000,3
5485,41,1183,50000,1
5486,28,1184,50000,2
5487,33,1184,100000,1
5488,38,1184,8000,1
5489,15,1184,4000,1
5490,9,1185,15000,1
5491,35,1185,60000,3
5492,8,1185,50000,2
5493,25,1185,150,2
5494,1,1185,40000,2
5495,15,1185,4000,2
5496,2,1185,35000,2
5497,47,1185,30000,1
5498,29,1186,200000,2
5499,30,1186,300000,1
5500,2,1186,35000,1
5501,47,1186,30000,2
5502,19,1187,750,3
5503,28,1187,50000,2
5504,50,1187,40000,3
5505,23,1187,1000,3
5506,43,1187,30000,3
5507,4,1188,20000,2
5508,40,1188,10000,2
5509,23,1188,1000,3
5510,6,1188,10000,1
5511,8,1188,50000,1
5512,38,1188,8000,3
5513,30,1188,300000,2
5514,30,1189,300000,2
5515,32,1189,60000,3
5516,44,1189,20000,3
5517,43,1189,30000,1
5518,18,1190,3000,2
5519,22,1190,500,1
5520,46,1190,100000,2
5521,24,1190,200,3
5522,7,1190,30000,3
5523,48,1190,100000,3
5524,44,1190,20000,1
5525,49,1191,500000,1
5526,43,1191,30000,2
5527,27,1191,100000,1
5528,43,1191,30000,2
5529,2,1191,35000,1
5530,11,1192,10000,3
5531,6,1192,10000,3
5532,10,1192,30000,3
5533,6,1193,10000,1
5534,23,1193,1000,2
5535,37,1193,10000,2
5536,18,1193,3000,1
5537,17,1193,5000,3
5538,23,1194,1000,2
5539,49,1194,500000,1
5540,5,1194,50000,2
5541,42,1194,70000,2
5542,39,1194,7000,2
5543,39,1194,7000,2
5544,30,1195,300000,2
5545,23,1195,1000,1
5546,29,1196,200000,3
5547,21,1196,1500,3
5548,44,1196,20000,3
5549,44,1196,20000,1
5550,21,1196,1500,3
5551,4,1196,20000,3
5552,10,1196,30000,1
5553,24,1198,200,1
5554,14,1198,3000,1
5555,23,1198,1000,3
5556,47,1198,30000,3
5557,1,1198,40000,1
5558,26,1198,400000,2
5559,36,1198,15000,3
5560,46,1199,100000,2
5561,34,1199,70000,3
5562,11,1199,10000,2
5563,45,1199,20000,3
5564,23,1200,1000,3
5565,28,1200,50000,1
5566,13,1200,5000,3
5567,30,1200,300000,2
5568,40,1201,10000,3
5569,40,1201,10000,1
5570,15,1201,4000,2
5571,3,1201,100000,3
5572,50,1201,40000,1
5573,10,1201,30000,1
5574,27,1202,100000,1
5575,26,1202,400000,1
5576,12,1202,8000,3
5577,32,1202,60000,1
5578,29,1203,200000,1
5579,48,1203,100000,3
5580,23,1203,1000,3
5581,37,1203,10000,1
5582,38,1204,8000,1
5583,8,1204,50000,1
5584,44,1205,20000,1
5585,42,1205,70000,3
5586,17,1205,5000,2
5587,8,1205,50000,1
5588,34,1205,70000,1
5589,2,1205,35000,3
5590,38,1206,8000,1
5591,45,1206,20000,1
5592,44,1206,20000,2
5593,32,1206,60000,2
5594,24,1207,200,2
5595,42,1207,70000,3
5596,22,1207,500,1
5597,24,1207,200,2
5598,11,1207,10000,2
5599,4,1207,20000,3
5600,28,1207,50000,3
5601,22,1207,500,1
5602,15,1208,4000,3
5603,34,1208,70000,1
5604,47,1208,30000,2
5605,40,1208,10000,3
5606,7,1208,30000,2
5607,7,1208,30000,1
5608,3,1209,100000,2
5609,34,1209,70000,2
5610,6,1210,10000,1
5611,47,1210,30000,3
5612,26,1210,400000,3
5613,16,1211,3000,3
5614,23,1211,1000,3
5615,24,1211,200,3
5616,9,1211,15000,2
5617,3,1211,100000,3
5618,33,1212,100000,3
5619,23,1212,1000,3
5620,18,1212,3000,3
5621,15,1213,4000,1
5622,35,1213,60000,1
5623,50,1213,40000,1
5624,19,1213,750,3
5625,13,1213,5000,2
5626,31,1213,100000,2
5627,38,1214,8000,3
5628,21,1214,1500,3
5629,41,1214,50000,2
5630,41,1214,50000,1
5631,41,1214,50000,3
5632,25,1214,150,1
5633,6,1215,10000,1
5634,48,1215,100000,3
5635,42,1215,70000,3
5636,13,1215,5000,1
5637,4,1215,20000,2
5638,44,1215,20000,1
5639,49,1215,500000,1
5640,40,1215,10000,3
5641,6,1215,10000,1
5642,7,1216,30000,2
5643,38,1216,8000,1
5644,36,1216,15000,3
5645,11,1216,10000,1
5646,43,1216,30000,1
5647,18,1216,3000,1
5648,30,1217,300000,3
5649,21,1217,1500,1
5650,29,1217,200000,2
5651,29,1217,200000,2
5652,23,1217,1000,3
5653,26,1218,400000,1
5654,1,1218,40000,3
5655,47,1218,30000,1
5656,32,1218,60000,2
5657,28,1219,50000,1
5658,43,1219,30000,2
5659,48,1219,100000,1
5660,37,1219,10000,3
5661,1,1219,40000,1
5662,30,1219,300000,3
5663,34,1220,70000,1
5664,25,1220,150,1
5665,42,1220,70000,2
5666,13,1220,5000,1
5667,27,1220,100000,3
5668,37,1220,10000,1
5669,28,1220,50000,2
5670,9,1221,15000,2
5671,49,1221,500000,3
5672,21,1221,1500,2
5673,39,1222,7000,2
5674,10,1222,30000,2
5675,35,1222,60000,3
5676,33,1222,100000,1
5677,37,1222,10000,2
5678,35,1223,60000,2
5679,24,1223,200,3
5680,50,1223,40000,3
5681,11,1223,10000,2
5682,5,1224,50000,1
5683,35,1224,60000,1
5684,7,1224,30000,3
5685,5,1224,50000,2
5686,8,1224,50000,2
5687,41,1224,50000,1
5688,37,1224,10000,2
5689,43,1224,30000,1
5690,44,1225,20000,1
5691,15,1225,4000,1
5692,30,1225,300000,1
5693,1,1225,40000,1
5694,29,1225,200000,3
5695,46,1226,100000,2
5696,33,1226,100000,3
5697,34,1226,70000,1
5698,45,1226,20000,1
5699,41,1226,50000,1
5700,47,1227,30000,3
5701,18,1227,3000,1
5702,17,1227,5000,3
5703,21,1227,1500,3
5704,39,1228,7000,1
5705,15,1229,4000,3
5706,4,1229,20000,2
5707,39,1229,7000,2
5708,46,1230,100000,1
5709,49,1230,500000,3
5710,14,1231,3000,3
5711,39,1231,7000,3
5712,14,1232,3000,3
5713,34,1232,70000,1
5714,11,1232,10000,2
5715,8,1232,50000,2
5716,35,1232,60000,3
5717,45,1232,20000,2
5718,12,1233,8000,2
5719,8,1233,50000,3
5720,6,1233,10000,3
5721,39,1233,7000,2
5722,7,1233,30000,1
5723,44,1233,20000,2
5724,37,1234,10000,2
5725,9,1234,15000,3
5726,46,1234,100000,3
5727,7,1234,30000,3
5728,6,1235,10000,3
5729,29,1235,200000,2
5730,14,1235,3000,3
5731,25,1235,150,3
5732,10,1235,30000,1
5733,41,1235,50000,3
5734,15,1235,4000,1
5735,49,1235,500000,1
5736,28,1236,50000,2
5737,5,1236,50000,3
5738,13,1236,5000,3
5739,45,1237,20000,3
5740,46,1237,100000,1
5741,40,1237,10000,3
5742,20,1237,2000,1
5743,44,1237,20000,3
5744,4,1237,20000,3
5745,3,1237,100000,2
5746,29,1238,200000,3
5747,26,1238,400000,3
5748,18,1238,3000,2
5749,26,1238,400000,1
5750,40,1238,10000,1
5751,5,1239,50000,3
5752,7,1239,30000,1
5753,6,1240,10000,3
5754,40,1240,10000,3
5755,46,1240,100000,1
5756,40,1240,10000,3
5757,29,1240,200000,3
5758,29,1241,200000,3
5759,40,1241,10000,3
5760,1,1241,40000,3
5761,18,1242,3000,1
5762,16,1242,3000,1
5763,17,1242,5000,3
5764,10,1242,30000,1
5765,3,1242,100000,1
5766,45,1242,20000,1
5767,26,1243,400000,3
5768,34,1243,70000,3
5769,4,1243,20000,1
5770,3,1243,100000,1
5771,13,1244,5000,3
5772,8,1244,50000,2
5773,18,1244,3000,3
5774,4,1245,20000,2
5775,25,1246,150,2
5776,22,1246,500,1
5777,7,1246,30000,1
5778,46,1246,100000,2
5779,39,1246,7000,3
5780,46,1246,100000,3
5781,9,1247,15000,3
5782,42,1247,70000,1
5783,17,1247,5000,2
5784,18,1247,3000,2
5785,24,1248,200,3
5786,41,1248,50000,1
5787,44,1248,20000,2
5788,44,1248,20000,2
5789,15,1248,4000,1
5790,16,1249,3000,1
5791,35,1249,60000,3
5792,15,1249,4000,1
5793,34,1249,70000,2
5794,15,1249,4000,2
5795,40,1250,10000,2
5796,34,1250,70000,1
5797,45,1251,20000,2
5798,18,1251,3000,3
5799,21,1251,1500,3
5800,32,1251,60000,3
5801,23,1252,1000,2
5802,33,1252,100000,2
5803,34,1252,70000,1
5804,39,1252,7000,3
5805,22,1253,500,2
5806,4,1253,20000,2
5807,1,1254,40000,2
5808,1,1255,40000,2
5809,3,1255,100000,1
5810,12,1255,8000,2
5811,32,1255,60000,3
5812,7,1255,30000,3
5813,47,1256,30000,1
5814,2,1256,35000,1
5815,10,1256,30000,2
5816,32,1256,60000,1
5817,43,1256,30000,3
5818,11,1256,10000,2
5819,32,1257,60000,1
5820,45,1257,20000,1
5821,44,1257,20000,3
5822,13,1257,5000,3
5823,43,1257,30000,2
5824,28,1257,50000,2
5825,10,1257,30000,2
5826,19,1258,750,2
5827,18,1258,3000,2
5828,13,1258,5000,1
5829,25,1258,150,1
5830,41,1258,50000,1
5831,48,1258,100000,2
5832,15,1258,4000,2
5833,11,1259,10000,3
5834,37,1259,10000,3
5835,44,1260,20000,1
5836,15,1260,4000,2
5837,42,1260,70000,2
5838,50,1261,40000,3
5839,10,1261,30000,3
5840,21,1261,1500,1
5841,4,1261,20000,3
5842,38,1261,8000,3
5843,20,1261,2000,2
5844,2,1261,35000,1
5845,47,1261,30000,3
5846,12,1261,8000,2
5847,26,1262,400000,1
5848,41,1262,50000,3
5849,11,1262,10000,1
5850,18,1263,3000,3
5851,24,1263,200,2
5852,23,1263,1000,3
5853,21,1263,1500,1
5854,31,1264,100000,3
5855,35,1264,60000,3
5856,2,1264,35000,3
5857,38,1265,8000,1
5858,30,1265,300000,2
5859,3,1265,100000,1
5860,10,1266,30000,1
5861,39,1266,7000,1
5862,45,1266,20000,2
5863,36,1266,15000,1
5864,26,1266,400000,1
5865,48,1266,100000,3
5866,9,1266,15000,1
5867,15,1266,4000,3
5868,24,1267,200,3
5869,35,1268,60000,3
5870,26,1268,400000,1
5871,30,1268,300000,2
5872,45,1268,20000,3
5873,37,1268,10000,1
5874,13,1268,5000,1
5875,7,1269,30000,1
5876,38,1269,8000,3
5877,39,1269,7000,2
5878,10,1269,30000,2
5879,29,1269,200000,2
5880,50,1269,40000,3
5881,38,1269,8000,2
5882,42,1270,70000,3
5883,24,1270,200,1
5884,37,1270,10000,2
5885,42,1270,70000,1
5886,18,1271,3000,1
5887,7,1271,30000,2
5888,15,1271,4000,3
5889,31,1271,100000,1
5890,31,1271,100000,2
5891,44,1271,20000,1
5892,36,1271,15000,3
5893,3,1271,100000,3
5894,43,1272,30000,3
5895,35,1272,60000,1
5896,16,1273,3000,1
5897,14,1273,3000,3
5898,13,1273,5000,1
5899,42,1273,70000,3
5900,13,1273,5000,3
5901,43,1273,30000,3
5902,32,1273,60000,3
5903,17,1274,5000,1
5904,5,1274,50000,3
5905,49,1275,500000,3
5906,43,1275,30000,3
5907,44,1275,20000,2
5908,10,1275,30000,1
5909,33,1275,100000,1
5910,27,1276,100000,2
5911,20,1277,2000,1
5912,32,1277,60000,1
5913,47,1277,30000,2
5914,17,1277,5000,2
5915,48,1278,100000,3
5916,15,1278,4000,2
5917,8,1278,50000,2
5918,38,1278,8000,2
5919,36,1278,15000,3
5920,26,1278,400000,1
5921,41,1279,50000,1
5922,13,1279,5000,1
5923,32,1279,60000,1
5924,40,1279,10000,1
5925,34,1279,70000,3
5926,19,1279,750,2
5927,6,1279,10000,1
5928,33,1279,100000,2
5929,37,1280,10000,1
5930,23,1280,1000,3
5931,44,1280,20000,1
5932,19,1280,750,3
5933,38,1280,8000,2
5934,41,1281,50000,2
5935,13,1281,5000,2
5936,15,1282,4000,3
5937,30,1282,300000,2
5938,49,1282,500000,1
5939,49,1282,500000,3
5940,26,1282,400000,2
5941,31,1282,100000,2
5942,31,1283,100000,2
5943,29,1283,200000,1
5944,43,1283,30000,3
5945,18,1283,3000,1
5946,31,1283,100000,1
5947,26,1283,400000,3
5948,16,1283,3000,2
5949,43,1283,30000,2
5950,6,1285,10000,2
5951,2,1285,35000,3
5952,48,1285,100000,2
5953,2,1285,35000,1
5954,46,1285,100000,1
5955,36,1285,15000,3
5956,19,1286,750,1
5957,40,1286,10000,3
5958,23,1286,1000,2
5959,28,1286,50000,2
5960,49,1287,500000,3
5961,17,1287,5000,2
5962,8,1287,50000,2
5963,24,1287,200,1
5964,47,1288,30000,1
5965,46,1288,100000,3
5966,19,1288,750,3
5967,27,1288,100000,2
5968,32,1288,60000,1
5969,33,1288,100000,3
5970,31,1289,100000,1
5971,14,1289,3000,3
5972,27,1289,100000,3
5973,12,1289,8000,2
5974,28,1289,50000,2
5975,25,1289,150,3
5976,26,1289,400000,2
5977,27,1290,100000,2
5978,15,1290,4000,2
5979,4,1290,20000,1
5980,3,1290,100000,1
5981,34,1290,70000,1
5982,44,1290,20000,2
5983,2,1290,35000,1
5984,35,1290,60000,3
5985,17,1291,5000,3
5986,36,1291,15000,2
5987,5,1292,50000,3
5988,2,1292,35000,1
5989,45,1292,20000,1
5990,12,1292,8000,2
5991,13,1293,5000,1
5992,49,1293,500000,1
5993,39,1293,7000,2
5994,24,1294,200,2
5995,31,1294,100000,3
5996,49,1294,500000,1
5997,29,1294,200000,3
5998,34,1295,70000,3
5999,47,1295,30000,3
6000,20,1295,2000,1
6001,25,1295,150,1
6002,8,1295,50000,3
6003,50,1295,40000,3
6004,25,1296,150,2
6005,41,1296,50000,1
6006,20,1296,2000,1
6007,13,1297,5000,1
6008,15,1297,4000,2
6009,6,1297,10000,3
6010,41,1297,50000,2
6011,36,1297,15000,1
6012,14,1297,3000,1
6013,10,1297,30000,3
6014,28,1297,50000,2
6015,45,1298,20000,1
6016,33,1298,100000,2
6017,30,1298,300000,2
6018,42,1299,70000,3
6019,2,1299,35000,2
6020,6,1299,10000,1
6021,41,1299,50000,2
6022,23,1300,1000,2
6023,46,1300,100000,1
6024,27,1300,100000,1
6025,27,1301,100000,2
6026,47,1301,30000,1
6027,19,1301,750,2
6028,23,1301,1000,1
6029,46,1301,100000,1
6030,39,1302,7000,3
6031,31,1302,100000,2
6032,49,1302,500000,1
6033,43,1302,30000,2
6034,28,1302,50000,3
6035,48,1302,100000,2
6036,2,1303,35000,1
6037,37,1303,10000,3
6038,13,1303,5000,2
6039,2,1303,35000,1
6040,49,1303,500000,2
6041,41,1303,50000,2
6042,38,1303,8000,2
6043,4,1304,20000,2
6044,47,1304,30000,3
6045,9,1304,15000,1
6046,49,1305,500000,1
6047,34,1305,70000,2
6048,23,1306,1000,3
6049,36,1306,15000,3
6050,11,1306,10000,3
6051,44,1306,20000,2
6052,43,1306,30000,2
6053,2,1306,35000,2
6054,38,1307,8000,2
6055,13,1307,5000,3
6056,32,1307,60000,2
6057,39,1307,7000,3
6058,45,1307,20000,2
6059,2,1308,35000,3
6060,32,1308,60000,3
6061,33,1308,100000,2
6062,3,1308,100000,2
6063,4,1308,20000,2
6064,40,1309,10000,3
6065,22,1309,500,2
6066,3,1309,100000,3
6067,6,1310,10000,2
6068,30,1310,300000,2
6069,46,1310,100000,3
6070,12,1311,8000,2
6071,40,1311,10000,1
6072,20,1311,2000,1
6073,13,1311,5000,3
6074,42,1311,70000,1
6075,38,1311,8000,1
6076,49,1311,500000,1
6077,36,1311,15000,3
6078,49,1311,500000,3
6079,42,1311,70000,1
6080,41,1312,50000,1
6081,39,1312,7000,1
6082,43,1313,30000,2
6083,22,1313,500,1
6084,45,1313,20000,3
6085,45,1313,20000,3
6086,7,1313,30000,1
6087,9,1313,15000,1
6088,36,1314,15000,3
6089,7,1314,30000,2
6090,23,1314,1000,3
6091,27,1314,100000,1
6092,16,1314,3000,1
6093,47,1314,30000,2
6094,33,1315,100000,1
6095,26,1315,400000,2
6096,47,1315,30000,1
6097,37,1315,10000,3
6098,43,1315,30000,3
6099,33,1315,100000,2
6100,13,1315,5000,2
6101,33,1315,100000,3
6102,40,1316,10000,3
6103,35,1316,60000,3
6104,32,1316,60000,3
6105,34,1316,70000,2
6106,17,1316,5000,1
6107,16,1317,3000,3
6108,47,1317,30000,1
6109,23,1318,1000,3
6110,21,1318,1500,1
6111,31,1318,100000,2
6112,32,1318,60000,1
6113,21,1318,1500,1
6114,14,1318,3000,2
6115,31,1319,100000,3
6116,29,1319,200000,1
6117,47,1320,30000,2
6118,28,1320,50000,1
6119,14,1320,3000,2
6120,3,1320,100000,1
6121,2,1320,35000,1
6122,21,1320,1500,2
6123,19,1321,750,2
6124,8,1321,50000,2
6125,25,1321,150,2
6126,43,1321,30000,3
6127,10,1321,30000,3
6128,6,1322,10000,2
6129,7,1322,30000,2
6130,50,1322,40000,1
6131,31,1322,100000,1
6132,49,1322,500000,2
6133,50,1322,40000,2
6134,3,1322,100000,2
6135,2,1323,35000,1
6136,11,1323,10000,3
6137,15,1323,4000,2
6138,33,1323,100000,1
6139,29,1323,200000,3
6140,28,1323,50000,2
6141,22,1323,500,3
6142,45,1324,20000,2
6143,4,1324,20000,2
6144,4,1324,20000,1
6145,30,1324,300000,3
6146,6,1325,10000,2
6147,12,1325,8000,2
6148,40,1325,10000,3
6149,17,1325,5000,2
6150,42,1326,70000,3
6151,21,1326,1500,1
6152,7,1326,30000,2
6153,29,1326,200000,3
6154,22,1326,500,2
6155,19,1326,750,2
6156,23,1327,1000,3
6157,42,1327,70000,3
6158,35,1327,60000,2
6159,41,1327,50000,1
6160,18,1327,3000,3
6161,15,1328,4000,3
6162,36,1328,15000,3
6163,4,1328,20000,1
6164,38,1329,8000,3
6165,31,1329,100000,1
6166,14,1329,3000,1
6167,8,1329,50000,2
6168,28,1329,50000,3
6169,3,1329,100000,2
6170,32,1329,60000,2
6171,25,1330,150,2
6172,26,1330,400000,3
6173,14,1330,3000,1
6174,20,1331,2000,2
6175,41,1331,50000,2
6176,41,1332,50000,2
6177,40,1332,10000,2
6178,8,1333,50000,1
6179,34,1333,70000,3
6180,13,1333,5000,3
6181,44,1333,20000,2
6182,9,1333,15000,3
6183,39,1333,7000,3
6184,23,1334,1000,2
6185,11,1334,10000,3
6186,20,1334,2000,2
6187,27,1335,100000,2
6188,29,1335,200000,2
6189,33,1335,100000,3
6190,18,1335,3000,2
6191,29,1336,200000,3
6192,22,1336,500,1
6193,37,1336,10000,1
6194,6,1337,10000,1
6195,39,1338,7000,3
6196,48,1338,100000,1
6197,31,1338,100000,2
6198,5,1338,50000,2
6199,10,1338,30000,3
6200,28,1338,50000,2
6201,26,1338,400000,3
6202,47,1339,30000,3
6203,15,1339,4000,1
6204,9,1339,15000,2
6205,28,1340,50000,2
6206,18,1340,3000,1
6207,12,1341,8000,3
6208,15,1341,4000,3
6209,21,1341,1500,3
6210,47,1341,30000,3
6211,30,1341,300000,2
6212,41,1341,50000,1
6213,6,1342,10000,1
6214,27,1342,100000,3
6215,11,1342,10000,2
6216,26,1342,400000,1
6217,42,1342,70000,1
6218,6,1343,10000,3
6219,19,1343,750,3
6220,30,1343,300000,1
6221,29,1343,200000,1
6222,45,1343,20000,1
6223,24,1343,200,1
6224,10,1344,30000,3
6225,10,1344,30000,3
6226,10,1344,30000,1
6227,22,1344,500,3
6228,31,1344,100000,1
6229,6,1344,10000,1
6230,17,1344,5000,1
6231,20,1344,2000,2
6232,1,1344,40000,3
6233,14,1344,3000,3
6234,10,1345,30000,3
6235,17,1345,5000,1
6236,22,1345,500,3
6237,34,1345,70000,3
6238,12,1345,8000,1
6239,34,1346,70000,1
6240,36,1346,15000,3
6241,39,1346,7000,1
6242,27,1346,100000,1
6243,38,1346,8000,3
6244,3,1347,100000,3
6245,32,1348,60000,2
6246,25,1348,150,3
6247,5,1348,50000,3
6248,36,1348,15000,1
6249,4,1348,20000,1
6250,31,1348,100000,3
6251,15,1348,4000,1
6252,27,1349,100000,1
6253,47,1349,30000,3
6254,34,1349,70000,2
6255,33,1349,100000,3
6256,13,1350,5000,3
6257,37,1350,10000,1
6258,23,1350,1000,3
6259,14,1350,3000,3
6260,25,1350,150,2
6261,35,1351,60000,3
6262,7,1351,30000,2
6263,36,1351,15000,2
6264,44,1351,20000,3
6265,16,1352,3000,3
6266,34,1352,70000,3
6267,31,1353,100000,3
6268,26,1353,400000,1
6269,20,1353,2000,2
6270,33,1354,100000,2
6271,42,1354,70000,1
6272,27,1355,100000,2
